filename,num_chars,num_words,num_unique_words,avg_word_length,top_5_words,num_lines,num_paragraphs,language,is_duplicate,hash,ttr,noise_ratio,paragraph_word_ratio
s-nds.txt,5896,877,418,5.415051311288483,"{'ндс': 36, 'и': 27, 'в': 20, 'с': 19, 'рублей': 18}",38,0,ru,False,40e543969691634b4dd78dfec19b4dc0,0.4766248574686431,0.07971506105834464,0.0
control.txt,1433,190,117,6.368421052631579,"{'и': 13, 'в': 10, 'используют': 5, 'программы': 5, 'отчёты': 5}",4,0,ru,False,2d4fb4bd95cd7eef5a4a4aed7832be00,0.6157894736842106,0.03768318213538032,0.0
tipovoi-blank-spravki-o-srednem-zarabotke.txt,124,19,18,5.421052631578948,"{'по': 2, 'справка': 1, 'нужна': 1, 'работнику': 1, 'чтобы': 1}",0,0,ru,False,cf7f9640eab9c2f51cf1251b048bb54f,0.9473684210526315,0.04032258064516129,0.0
29-11-2021.txt,1007,148,113,5.587837837837838,"{'и': 4, 'по': 4, 'в': 4, 'о': 3, 'для': 3}",7,0,ru,False,56a563443cde659550893aaa45ea22ef,0.7635135135135135,0.04667328699106256,0.0
zachet-ens.txt,13670,2047,638,5.4777723497801665,"{'в': 98, 'на': 77, 'и': 51, 'по': 37, 'енс': 34}",101,0,ru,False,f49ea56d823cdfe590e2b9b9fd448ca8,0.31167562286272593,0.05047549378200439,0.0
27-08-2021.txt,2573,306,190,6.8431372549019605,"{'сведения': 17, 'и': 15, 'о': 14, 'об': 7, 'в': 5}",24,0,ru,False,2a546bda38fbcf13895bdd310cc261aa,0.6209150326797386,0.0765643218033424,0.0
akt-priema-peredachi-nezhil-pomeshcheniya.txt,94,13,13,6.230769230769231,"{'по': 1, 'этому': 1, 'документу': 1, 'арендодатель': 1, 'принимает': 1}",0,0,ru,False,0b0b3e2cd47e97aa4044eda27922d4a3,1.0,0.02127659574468085,0.0
akt-neschastnyj-sluchaj-n-1.txt,233,35,33,5.571428571428571,"{'и': 2, 'года': 2, 'если': 1, 'на': 1, 'производстве': 1}",0,0,ru,False,fce9e51fb4e81a52233baafd8383338c,0.9428571428571428,0.08583690987124463,0.0
nalogovaya-utverdila-formu-edinogo-nalogovogo-plateza-dlya-biznesa.txt,658,98,77,5.571428571428571,"{'и': 4, 'по': 4, 'в': 3, 'с': 3, 'налогам': 2}",3,0,ru,False,24000ac7a094eee13caed51c2fd09a43,0.7857142857142857,0.044072948328267476,0.0
prostoe-tovarishchestvo.txt,14186,1888,807,6.281779661016949,"{'в': 75, 'и': 57, 'товарищества': 38, 'простого': 28, 'с': 28}",94,0,ru,False,10e0e696dd1229c638caa97cfeb98085,0.4274364406779661,0.03136895530805019,0.0
27-09-2021.txt,567,80,65,5.9,"{'не': 5, 'с': 3, 'доходов': 3, 'в': 3, '1': 2}",1,0,ru,False,8fea7117e01cc74f4fe0eea0f10f8a32,0.8125,0.04585537918871252,0.0
pay-gaps.txt,1484,208,154,5.975961538461538,"{'в': 10, 'и': 8, 'с': 6, 'не': 4, 'но': 4}",4,0,ru,False,66161917b6ca6af953344cc587095221,0.7403846153846154,0.03504043126684636,0.0
budzhet-planning.txt,8949,1149,739,6.495213228894691,"{'в': 34, 'и': 24, 'на': 16, 'если': 14, 'для': 13}",55,0,ru,False,24c345fd674c2c7ab8ef1e9238017494,0.6431679721496953,0.04626215219577606,0.0
dogovor-dareniia-mezdu-rabotodatelem-i-rabotnikom.txt,81,10,10,7.0,"{'составьте': 1, 'договор': 1, 'дарения': 1, 'по': 1, 'образцу': 1}",0,0,ru,False,4ab2f09c054138e749b7c945a3488385,1.0,0.024691358024691357,0.0
proverka-nalogovoi.txt,16538,2307,1055,5.93628088426528,"{'в': 69, 'и': 52, 'не': 38, 'вы': 32, 'на': 30}",115,0,ru,False,f061a808313c4cf01a91ad9d01571bcb,0.4573038578240139,0.03658241625347684,0.0
how-to-nds.txt,24746,3682,1258,5.453286257468767,"{'ндс': 189, 'и': 104, 'в': 97, 'рублей': 81, 'на': 66}",208,0,ru,False,6306763b08250a43c3a682c5f3eb7a98,0.3416621401412276,0.0672027802473127,0.0
lichnyj-brend-vertcomm.txt,7237,1079,597,5.469879518072289,"{'и': 46, 'в': 35, 'на': 28, 'я': 22, 'не': 21}",34,0,ru,False,f9511b3a1e150d05b7d5228ed02191d8,0.5532900834105653,0.03744645571369352,0.0
emotional-intelligence.txt,17709,2427,1209,6.059332509270704,"{'и': 126, 'в': 74, 'на': 45, 'с': 34, 'eq': 33}",79,0,ru,False,4422e58beca1237c187231e3f9228a27,0.49814585908529047,0.033429329719351746,0.0
nalogi-na-subsidii.txt,5630,864,377,5.337962962962963,"{'и': 27, 'в': 26, 'на': 26, 'не': 21, 'расходы': 16}",29,0,ru,False,5e4cae4b46cd53f91b5578a1fdf0247b,0.4363425925925926,0.04600355239786856,0.0
servis-start-bisnesa.txt,692,95,81,6.136842105263158,"{'для': 4, 'и': 4, 'в': 3, 'эксперимент': 2, 'с': 2}",3,0,ru,False,a9de81f32dfdc037f9909c572e9831c2,0.8526315789473684,0.03468208092485549,0.0
forma-26-2-3.txt,236,38,34,4.973684210526316,"{'в': 2, 'не': 2, 'усн': 2, 'по': 2, 'сообщить': 1}",0,0,ru,False,48abf86162d0b3d6fb2c2d8202cc9c93,0.8947368421052632,0.09322033898305085,0.0
account-blocking.txt,238,30,30,6.666666666666667,"{'согласно': 1, 'письму': 1, 'фнс': 1, 'от': 1, '10032022': 1}",1,0,ru,False,d6bd6322a31dd7037e4bd2e581787bf6,1.0,0.10504201680672269,0.0
fns-employees.txt,1582,213,157,6.276995305164319,"{'на': 9, 'по': 7, 'и': 6, 'с': 6, 'фнс': 5}",4,0,ru,False,1c13136bd529cb4bec5633b2998a6852,0.7370892018779343,0.03286978508217446,0.0
tochka-accounting.txt,1040,140,109,6.207142857142857,"{'и': 9, 'точка': 5, 'бухгалтерия': 4, 'для': 4, 'сервис': 3}",2,0,ru,False,f43330d99c343b35ac41183122ff0d53,0.7785714285714286,0.03461538461538462,0.0
otchet-personal-data-fl.txt,6958,967,516,5.94105480868666,"{'в': 46, 'и': 29, 'нужно': 19, 'с': 17, 'по': 17}",55,0,ru,False,6855596add7f9ff57dbf9ce56155f5ac,0.5336091003102379,0.056338028169014086,0.0
zakupki-eis.txt,4088,577,323,5.847487001733103,"{'в': 29, 'на': 16, 'по': 13, 'и': 12, 'окпд2': 9}",34,0,ru,False,2b87240018ed0c2f0523788ee183c2ea,0.5597920277296361,0.049168297455968686,0.0
obshenie-lidery.txt,2039,252,191,6.829365079365079,"{'в': 10, 'и': 9, 'с': 6, 'чаще': 3, 'чем': 3}",14,0,ru,False,0b0d8b341acb91bf4953c899f4d350d6,0.7579365079365079,0.03285924472780775,0.0
visa-otmena.txt,1014,140,114,6.007142857142857,"{'в': 7, 'и': 6, 'за': 3, 'третьем': 2, 'чтении': 2}",10,0,ru,False,f01de5cab663f0fad043d907ca8659d3,0.8142857142857143,0.04142011834319527,0.0
new-kody-6ndfl.txt,1146,147,108,6.414965986394558,"{'по': 5, 'с': 4, 'и': 4, 'в': 4, 'или': 4}",13,0,ru,False,4022ed76b323ba7d7ebf5de4e11ba67e,0.7346938775510204,0.07242582897033159,0.0
multitasking.txt,3353,438,295,6.463470319634703,"{'на': 14, 'в': 13, 'и': 11, 'многозадачности': 6, 'но': 6}",12,0,ru,False,38f4ded69216f69002b0f9be39faf248,0.6735159817351598,0.03042051893826424,0.0
sklady-1.txt,1612,226,163,5.889380530973451,"{'в': 9, 'на': 8, 'и': 7, 'с': 5, 'изза': 4}",4,0,ru,False,3651b4a90ac93da8d5e9287e9be78dab,0.7212389380530974,0.05397022332506204,0.0
dostavka-tovara-marketplace.txt,8509,1175,556,5.931914893617021,"{'и': 46, 'на': 29, 'в': 21, 'товары': 16, 'вы': 13}",84,0,ru,False,368b9653848c30105d391688bc9847b0,0.47319148936170213,0.03831237513221295,0.0
pravila-reestra-gostinic.txt,452,62,53,6.145161290322581,"{'в': 5, 'от': 2, 'на': 2, 'и': 2, 'объекты': 2}",1,0,ru,False,e242d186ba9246d0cf0bb0e8a9bcfc3d,0.8548387096774194,0.03761061946902655,0.0
petfluencers.txt,1775,235,165,6.297872340425532,"{'в': 12, 'на': 8, 'и': 7, 'не': 5, 'реклама': 4}",8,0,ru,False,1d5c80a9111b4b4e1726450d6a0b4946,0.7021276595744681,0.03267605633802817,0.0
uvedomleniie-ob-otkaze-esxn.txt,161,25,24,5.28,"{'месту': 2, 'отправьте': 1, 'форму': 1, '2613': 1, 'в': 1}",0,0,ru,False,446ce9067aa9ee76842e50d3da51dc5a,0.96,0.049689440993788817,0.0
prichiny-uvolnenij.txt,936,117,105,6.410256410256411,"{'изза': 3, '3': 3, '2': 3, 'зарплаты': 2, 'опрос': 2}",9,0,ru,False,43aa53b7154b8d1d36996ae485c2ba50,0.8974358974358975,0.08440170940170941,0.0
07-10-2021.txt,1230,173,125,5.867052023121388,"{'в': 7, 'и': 6, 'о': 5, 'на': 4, 'налога': 4}",9,0,ru,False,7d4e64fcc584e920839a4ccdb1986578,0.7225433526011561,0.043089430894308944,0.0
nalog-google.txt,2399,338,220,5.822485207100592,"{'и': 11, 'ндс': 10, 'в': 9, 'с': 8, 'на': 8}",20,0,ru,False,4927389fe10b44938a1ab90b415b582a,0.650887573964497,0.05960817007086286,0.0
kvoty-lom-metall.txt,339,53,45,5.245283018867925,"{'за': 3, 'с': 2, 'до': 2, 'квоты': 2, 'евро': 2}",3,0,ru,False,d571b155b6cb0ea05d88ba9b253ab427,0.8490566037735849,0.07079646017699115,0.0
trial.txt,7903,1080,545,6.100925925925926,"{'в': 33, 'на': 28, 'и': 24, 'срок': 23, 'испытательный': 20}",57,0,ru,False,56ff0444bee7aa27e0b2c8954fd0e0c3,0.5046296296296297,0.033911172972289,0.0
infografics-marketplace.txt,19570,2532,1077,6.442733017377567,"{'в': 89, 'и': 85, 'на': 43, 'для': 40, 'с': 33}",200,0,ru,False,22f9e25cbe9ccb79ec76b98e37eae170,0.4253554502369668,0.03842616249361267,0.0
shtrafy-otchyoty-o-sotrudnikah.txt,12156,1813,676,5.453392167677882,"{'по': 65, 'в': 47, 'за': 46, 'и': 43, 'на': 37}",95,0,ru,False,082fab4eeba4902c0ed76ae003371754,0.3728626585769443,0.059065482066469235,0.0
inoagent-schtraf.txt,760,100,82,6.39,"{'начнут': 4, 'в': 4, 'наказывать': 3, 'нарушители': 2, 'получат': 2}",4,0,ru,False,5fdd12b0ed32518f5b0d8d9962ef287e,0.82,0.042105263157894736,0.0
mp-odezhda.txt,831,106,83,6.660377358490566,"{'на': 6, 'и': 6, 'этом': 3, 'маркетплейсы': 3, 'у': 2}",2,0,ru,False,5b9cea487dd58da6233644be9b94686a,0.7830188679245284,0.036101083032490974,0.0
how-much-do-i-earn.txt,1069,144,119,5.944444444444445,"{'и': 6, 'в': 5, 'опиу': 4, 'по': 3, 'расходы': 3}",16,0,ru,False,20e0d028fcf227ab4c1a1b952434b691,0.8263888888888888,0.08699719363891488,0.0
ooo-nuances.txt,22603,3053,1271,6.116606616442843,"{'в': 117, 'и': 100, 'ооо': 91, 'на': 44, 'или': 42}",181,0,ru,False,e9f48e10b47482132fdb805c193999c9,0.416311824434982,0.0482236871211786,0.0
nalichka.txt,922,134,101,5.686567164179104,"{'в': 7, 'наличных': 6, 'что': 4, 'о': 3, 'денег': 3}",3,0,ru,False,49deb25902c23da3cc3510b9607928ec,0.753731343283582,0.06073752711496746,0.0
vznosy-travmatizm.txt,1399,197,140,5.9238578680203045,"{'и': 8, 'в': 6, 'на': 5, 'по': 5, 'скидку': 5}",11,0,ru,False,b7e2cd43e47da963ca2976601e404a49,0.7106598984771574,0.03788420300214439,0.0
v-pravitelstve-rasskazali-kompanii-iz-kakix-otraslei-smogut-vospolzovatsya-kreditny-mi-kanikulami.txt,947,112,98,6.973214285714286,"{'в': 4, 'и': 4, '2022': 3, 'смогут': 2, 'из': 2}",15,0,ru,False,9f2ac26af72ca6718440b688186385b1,0.875,0.06441393875395987,0.0
sbor-ym.txt,765,113,91,5.601769911504425,"{'и': 6, 'яндекс': 3, 'сбор': 3, 'со': 3, 'на': 3}",2,0,ru,False,85dd9c1185f6c29ff2471d0d30ed2197,0.8053097345132744,0.03398692810457516,0.0
finotchet-wb.txt,17395,2363,915,6.1273804485823105,"{'в': 109, 'и': 70, 'wildberries': 47, 'с': 43, 'на': 40}",108,0,ru,False,deee8ed6f62228e70ca1f392e95e892c,0.3872196360558612,0.038344351825237134,0.0
marketplace-minzifra.txt,579,72,61,6.638888888888889,"{'о': 5, 'на': 4, 'продукт': 3, 'российского': 2, 'в': 2}",10,0,ru,False,85b4e648a6484f085590fd141ba1e7fc,0.8472222222222222,0.05008635578583765,0.0
minfin-rf-rezidenty-smogut-zacislyat-valyutu-na-svoi-sceta-v-inostranny-x-bankax.txt,1277,169,128,6.331360946745562,"{'в': 11, 'на': 4, 'счета': 4, 'иностранных': 4, 'банках': 4}",11,0,ru,False,6f42bf346ddf277a0830a9960ffdc70d,0.757396449704142,0.04072043852779953,0.0
zaiavlenie-o-poluchenii-tn-ved.txt,248,34,31,6.117647058823529,"{'в': 3, 'товара': 2, 'если': 1, 'самостоятельно': 1, 'не': 1}",0,0,ru,False,b2c240a1e9988e8e9c168fdfc8b4791e,0.9117647058823529,0.03225806451612903,0.0
google-analytics.txt,5214,682,435,6.431085043988269,"{'и': 26, 'в': 22, 'для': 14, 'на': 14, 'данных': 12}",28,0,ru,False,ea126db92371c3d21af5325adc48e3f1,0.6378299120234604,0.028001534330648253,0.0
burnout-cause.txt,1393,174,140,6.614942528735632,"{'с': 9, 'и': 4, 'а': 4, 'в': 4, 'что': 3}",11,0,ru,False,2b8c8cb08e1f09c43448cfd126c6020d,0.8045977011494253,0.06460875807609476,0.0
valyutnye-ogranicheniya-prodleny.txt,1403,213,128,5.394366197183099,"{'в': 11, 'и': 6, 'или': 6, 'сша': 6, 'с': 5}",12,0,ru,False,55a787b08f37fd59035ede488ccb95dc,0.6009389671361502,0.042765502494654314,0.0
prikaz-o-vvedenii-prostoya.txt,62,7,7,7.857142857142857,"{'если': 1, 'обстоятельства': 1, 'вынуждают': 1, 'ввести': 1, 'простой': 1}",0,0,ru,False,768e98fcffc64c8e042a03669736d174,1.0,0.016129032258064516,0.0
novosti-ndfl.txt,999,141,113,5.8936170212765955,"{'на': 4, 'в': 4, 'и': 4, '1': 3, '2020': 3}",6,0,ru,False,bd762e1c434bfdc7d7f2aca25c21b264,0.8014184397163121,0.06706706706706707,0.0
price-up-2024.txt,980,136,100,5.8088235294117645,"{'и': 7, 'на': 6, 'в': 6, 'компаний': 3, 'цены': 3}",7,0,ru,False,ba621956d78e08de5abcbdf907c172ab,0.7352941176470589,0.0836734693877551,0.0
reklama-tg-2024.txt,1345,199,141,5.391959798994975,"{'в': 17, 'и': 8, 'рублей': 7, 'на': 5, 'каналах': 5}",11,0,ru,False,9abd2c13ff9195e266cb4085ce4f0e60,0.7085427135678392,0.08847583643122676,0.0
orenburg-podderzhka.txt,7694,1003,569,6.421734795613161,"{'и': 31, 'в': 31, 'на': 28, 'по': 17, 'не': 16}",81,0,ru,False,341bd32b08755cc7ec89a6b87a030afc,0.5672981056829511,0.040681050168962826,0.0
ozon-11.txt,777,119,87,5.243697478991597,"{'в': 10, 'и': 4, 'по': 4, 'году': 3, 'оборот': 3}",7,0,ru,False,318dbec3a2997918c792adfdc85ec75f,0.7310924369747899,0.07464607464607464,0.0
hsp.txt,1248,145,120,7.413793103448276,"{'и': 4, 'их': 3, 'исследования': 3, 'более': 3, 'на': 3}",4,0,ru,False,a4dac53a0fc50f8ed74b31ef568e6e79,0.8275862068965517,0.026442307692307692,0.0
kod-31-ispolnitelniy-list.txt,488,61,54,6.918032786885246,"{'в': 7, 'начисления': 2, 'министерстве': 1, 'финансов': 1, 'изменили': 1}",2,0,ru,False,548416f13a7faa6615ea8c7dfda7941b,0.8852459016393442,0.0389344262295082,0.0
oshibki-rukovoditelya.txt,7188,989,642,6.049544994944388,"{'и': 43, 'в': 29, 'на': 19, 'не': 17, 'это': 8}",32,0,ru,False,eebbc2b83585b3b2e45df82c628e31e5,0.6491405460060667,0.032276015581524764,0.0
